team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
Ivory Coast National Team,Ivory Coast,2025,Ivory Coast,22277,18530,26023,45,54,36,75,273,36,3,3,1,3,5,5,0,5,3,3,9.80,9.67,10.00,13,8,5,2.60,2.67,2.50,5,4,4,4,1,1,0,0,0,3,2,2,2,1,1,0,0,0,100,67,67,67,33,33,0,0,0,2,2,2,2,0,0,0,0,0,100,100,100,100,0,0,0,0,0,5,5,5,4,4,2,1,100,100,100,80,80,40,20,3,3,3,2,2,1,1,100,100,100,67,67,33,33,2,2,2,2,2,1,0,100,100,100,100,100,50,0,3,0,0,0,0,0,0,60,0,0,0,0,0,0,2,0,0,0,0,0,0,67,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,5,3,2,25,15,10,24,14,10,5.00,5.00,5.00,4.80,4.67,5.00,3,2,0,3,2,0,5,5,4,1,0,0,0,0,0,100,100,80,20,0,0,0,0,0,3,3,3,1,0,0,0,0,0,100,100,100,33,0,0,0,0,0,2,2,1,0,0,0,0,0,0,100,100,50,0,0,0,0,0,0,4,2,0,0,0,0,0,80,40,0,0,0,0,0,3,2,0,0,0,0,0,100,67,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,5,4,0,0,0,0,0,100,80,0,0,0,0,0,3,2,0,0,0,0,0,100,67,0,0,0,0,0,2,2,0,0,0,0,0,100,100,0,0,0,0,0,60,100,0,16.6,16.33,17,4.00,3.67,4.50,12.60,12.67,12.50,89,55,34,17.8,18.33,17,7,1,6,5,1,4,3,1,2,2.33,1.00,3.00,1.67,1.00,2.00,3,2,2,0,0,3,1,2,60,33,100,1,0,1,1,0,1,20,0,50,1,1,0,20,33,0,1,0,1,20,0,50,5,3,2,8,4,4,1.60,1.33,2.00,6,3,3,1.20,1.00,1.50,2,1,1,0.40,0.33,0.50,5,3,0,100,60,0,11,7,4,2.20,2.33,2.00,3,2,1,60,67,50,2,1,1,0,0,0,2,1,1,40,33,50,3,2,1,0,0,0
Nigeria National Team,Nigeria,2025,Nigeria,28450,29260,27370,45,40,54,158,120,273,4,3,2,1,15,10,5,7,4,4,7.15,8.25,5.67,23,17,6,3.29,4.25,2.00,2,2,2,2,1,1,0,0,0,2,2,2,2,1,1,0,0,0,50,50,50,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,0,0,0,86,71,28,14,0,0,0,3,3,2,1,0,0,0,75,75,50,25,0,0,0,3,2,0,0,0,0,0,100,67,0,0,0,0,0,3,3,3,2,0,0,0,43,43,43,28,0,0,0,3,3,3,2,0,0,0,75,75,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,23,14,9,27,19,8,3.29,3.50,3.00,3.86,4.75,2.67,1,0,0,2,1,1,7,6,5,3,2,1,1,0,0,100,86,71,43,28,14,14,0,0,4,3,2,1,0,0,0,0,0,100,75,50,25,0,0,0,0,0,3,3,3,2,2,1,1,0,0,100,100,100,67,67,33,33,0,0,7,6,4,0,0,0,0,100,86,56,0,0,0,0,4,3,2,0,0,0,0,100,75,50,0,0,0,0,3,3,2,0,0,0,0,100,100,67,0,0,0,0,3,2,2,1,1,0,0,43,28,28,14,14,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,2,2,2,1,1,0,0,67,67,67,33,33,0,0,71,75,67,12.86,15,10,5.86,6.50,5.00,7.00,8.50,5.00,136,92,44,19.43,23,14.67,26,10,16,13,4,9,6,3,3,4.33,3.33,5.33,2.17,1.33,3.00,6,6,5,4,3,4,3,1,56,75,33,0,0,0,3,2,1,43,50,33,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,13,8,5,1.86,2.00,1.67,9,5,4,1.29,1.25,1.33,4,3,1,0.57,0.75,0.33,5,5,2,71,71,28,13,6,7,1.86,1.50,2.33,3,1,2,43,25,67,4,3,1,0,0,0,3,2,1,43,50,33,4,2,2,2,1,1
Cameroon National Team,Cameroon,2025,Cameroon,38636,64178,13093,75,180,54,90,90,90,1,2,2,1,8,3,5,5,2,2,10.80,12.50,9.67,27,12,15,5.40,6.00,5.00,5,5,5,4,2,1,1,1,0,2,2,2,2,2,1,1,1,0,100,100,100,100,100,50,50,50,0,3,3,3,2,0,0,0,0,0,100,100,100,67,0,0,0,0,0,5,3,2,2,2,2,1,100,60,40,40,40,40,20,2,2,1,1,1,1,1,100,100,50,50,50,50,50,3,1,1,1,1,1,0,100,33,33,33,33,33,0,4,4,4,3,2,0,0,80,80,80,60,40,0,0,2,2,2,1,1,0,0,100,100,100,50,50,0,0,2,2,2,2,1,0,0,67,67,67,67,33,0,0,5,2,3,26,13,13,28,12,16,5.20,6.50,4.33,5.60,6.00,5.33,3,2,1,5,2,1,5,5,5,3,1,1,1,0,0,100,100,100,60,20,20,20,0,0,2,2,2,1,0,0,0,0,0,100,100,100,50,0,0,0,0,0,3,3,3,2,1,1,1,0,0,100,100,100,67,33,33,33,0,0,5,5,1,0,0,0,0,100,100,20,0,0,0,0,2,2,0,0,0,0,0,100,100,0,0,0,0,0,3,3,1,0,0,0,0,100,100,33,0,0,0,0,4,3,1,1,1,0,0,80,60,20,20,20,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,2,2,1,1,1,0,0,67,67,33,33,33,0,0,40,50,33,11.8,9,13.67,3.00,1.50,4.00,8.80,7.50,9.67,83,35,48,16.6,17.5,16,10,3,7,2,0,2,5,2,3,2.00,1.50,2.33,0.40,0.00,0.67,5,3,2,0,0,2,0,2,40,0,67,0,0,0,2,0,2,40,0,67,1,0,1,20,0,33,0,0,0,0,0,0,5,2,3,6,1,5,1.20,0.50,1.67,3,0,3,0.60,0.00,1.00,3,1,2,0.60,0.50,0.67,4,2,0,80,40,0,6,1,5,1.20,0.50,1.67,1,0,1,20,0,33,3,1,2,1,1,0,2,0,2,40,0,67,2,1,1,2,2,0
Algeria National Team,Algeria,2025,Algeria,20223,21482,15187,56,72,30,150,180,90,3,3,2,1,11,8,3,5,4,4,9.00,9.00,9.00,21,17,4,4.20,4.25,4.00,4,4,3,2,1,1,0,0,0,3,3,2,2,1,1,0,0,0,75,75,50,50,25,25,0,0,0,1,1,1,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,3,3,2,1,1,1,1,60,60,40,20,20,20,20,2,2,1,1,1,1,1,50,50,25,25,25,25,25,1,1,1,0,0,0,0,100,100,100,0,0,0,0,4,4,2,2,0,0,0,80,80,40,40,0,0,0,3,3,2,2,0,0,0,75,75,50,50,0,0,0,1,1,0,0,0,0,0,100,100,0,0,0,0,0,5,4,1,21,17,4,23,18,5,4.20,4.25,4.00,4.60,4.50,5.00,1,1,0,3,1,0,5,5,5,4,4,1,1,0,0,100,100,100,80,80,20,20,0,0,4,4,4,3,3,1,1,0,0,100,100,100,75,75,25,25,0,0,1,1,1,1,1,0,0,0,0,100,100,100,100,100,0,0,0,0,4,3,2,1,1,0,0,80,60,40,20,20,0,0,3,3,2,1,1,0,0,75,75,50,25,25,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,5,5,4,1,0,0,0,100,100,80,20,0,0,0,4,4,3,0,0,0,0,100,100,75,0,0,0,0,1,1,1,1,0,0,0,100,100,100,100,0,0,0,80,75,100,11,9.75,16,4.80,4.50,6.00,6.20,5.25,10.00,95,80,15,19,20,15,14,13,1,6,6,0,5,4,1,2.80,3.25,1.00,1.20,1.50,0.00,5,3,3,2,1,1,1,0,20,25,0,0,0,0,1,0,1,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,6,5,1,1.20,1.25,1.00,3,3,0,0.60,0.75,0.00,3,2,1,0.60,0.50,1.00,4,2,0,80,40,0,7,7,0,1.40,1.75,0.00,2,2,0,40,50,0,1,1,0,2,1,1,0,0,0,0,0,0,3,3,0,3,2,1
Senegal National Team,Senegal,2025,Senegal,39660,44717,29546,48,50,45,310,225,0,3,3,1,0,15,9,6,7,5,5,10.29,10.40,10.00,28,19,9,4.00,3.80,4.50,7,5,4,3,3,2,1,1,1,5,3,3,2,2,1,1,1,1,100,60,60,40,40,20,20,20,20,2,2,1,1,1,1,0,0,0,100,100,50,50,50,50,0,0,0,7,7,6,5,4,1,0,100,100,86,71,56,14,0,5,5,5,4,3,1,0,100,100,100,80,60,20,0,2,2,1,1,1,0,0,100,100,50,50,50,0,0,4,4,2,1,1,1,1,56,56,28,14,14,14,14,2,2,1,1,1,1,1,40,40,20,20,20,20,20,2,2,1,0,0,0,0,100,100,50,0,0,0,0,7,5,2,30,23,7,42,29,13,4.29,4.60,3.50,6.00,5.80,6.50,4,4,0,5,3,2,7,6,6,4,3,3,3,0,0,100,86,86,56,43,43,43,0,0,5,4,4,2,1,1,1,0,0,100,80,80,40,20,20,20,0,0,2,2,2,2,2,2,2,0,0,100,100,100,100,100,100,100,0,0,7,5,3,2,2,0,0,100,71,43,28,28,0,0,5,3,1,1,1,0,0,100,60,20,20,20,0,0,2,2,2,1,1,0,0,100,100,100,50,50,0,0,6,5,2,1,0,0,0,86,71,28,14,0,0,0,4,3,0,0,0,0,0,80,60,0,0,0,0,0,2,2,2,1,0,0,0,100,100,100,50,0,0,0,71,60,100,15.43,15.8,14.5,7.71,8.00,7.00,7.71,7.80,7.50,124,91,33,17.71,18.2,16.5,23,19,4,11,10,1,6,5,1,3.83,3.80,4.00,1.83,2.00,1.00,6,6,4,4,2,3,2,1,43,40,50,0,0,0,1,1,0,14,20,0,1,1,0,14,20,0,0,0,0,0,0,0,7,5,2,9,7,2,1.29,1.40,1.00,8,6,2,1.14,1.20,1.00,1,1,0,0.14,0.20,0.00,6,3,0,86,43,0,17,13,4,2.43,2.60,2.00,5,4,1,71,80,50,2,1,1,0,0,0,1,1,0,14,20,0,6,4,2,1,0,1
South Africa National Team,South Africa,2025,South Africa,17822,4013,24727,60,60,60,60,60,60,2,3,2,2,2,1,1,4,2,2,9.00,9.50,8.50,19,12,7,4.75,6.00,3.50,3,3,3,2,1,0,0,0,0,2,2,2,1,0,0,0,0,0,100,100,100,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,50,50,50,50,50,0,0,0,0,3,2,2,2,1,0,0,75,50,50,50,25,0,0,1,1,1,1,0,0,0,50,50,50,50,0,0,0,2,1,1,1,1,0,0,100,50,50,50,50,0,0,4,2,1,1,1,1,1,100,50,25,25,25,25,25,2,1,1,1,1,1,1,100,50,50,50,50,50,50,2,1,0,0,0,0,0,100,50,0,0,0,0,0,4,2,2,13,9,4,23,10,13,3.25,4.50,2.00,5.75,5.00,6.50,1,0,0,3,1,1,4,4,3,3,2,1,1,0,0,100,100,75,75,50,25,25,0,0,2,2,2,2,1,1,1,0,0,100,100,100,100,50,50,50,0,0,2,2,1,1,1,0,0,0,0,100,100,50,50,50,0,0,0,0,4,3,2,1,1,0,0,100,75,50,25,25,0,0,2,2,1,1,1,0,0,100,100,50,50,50,0,0,2,1,1,0,0,0,0,100,50,50,0,0,0,0,4,3,0,0,0,0,0,100,75,0,0,0,0,0,2,2,0,0,0,0,0,100,100,0,0,0,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,50,50,50,15.5,14,17,5.75,4.00,7.50,9.75,10.00,9.50,51,31,20,12.75,15.5,10,15,5,10,9,4,5,4,2,2,3.75,2.50,5.00,2.25,2.00,2.50,4,4,3,2,1,2,1,1,50,50,50,1,0,1,2,1,1,50,50,50,0,0,0,0,0,0,1,1,0,25,50,0,4,2,2,6,3,3,1.50,1.50,1.50,4,2,2,1.00,1.00,1.00,2,1,1,0.50,0.50,0.50,3,2,1,75,50,25,8,4,4,2.00,2.00,2.00,2,1,1,50,50,50,2,1,1,0,0,0,2,1,1,50,50,50,2,1,1,1,0,1
Uganda National Team,Uganda,2025,Uganda,11824,11043,13387,90,90,90,39,45,30,1,1,3,3,1,1,0,3,2,2,8.34,7.50,10.00,14,6,8,4.67,3.00,8.00,2,2,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,50,50,50,50,0,0,0,0,0,1,1,1,1,0,0,0,0,0,100,100,100,100,0,0,0,0,0,1,1,1,1,1,0,0,33,33,33,33,33,0,0,1,1,1,1,1,0,0,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,100,33,33,33,33,33,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,1,1,1,1,0,100,100,100,100,100,100,0,3,2,1,11,7,4,14,8,6,3.67,3.50,4.00,4.67,4.00,6.00,1,0,0,2,1,0,3,3,3,2,2,0,0,0,0,100,100,100,67,67,0,0,0,0,2,2,2,2,2,0,0,0,0,100,100,100,100,100,0,0,0,0,1,1,1,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,3,3,2,0,0,0,0,100,100,67,0,0,0,0,2,2,2,0,0,0,0,100,100,100,0,0,0,0,1,1,0,0,0,0,0,100,100,0,0,0,0,0,3,2,0,0,0,0,0,100,67,0,0,0,0,0,2,2,0,0,0,0,0,100,100,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,10.33,11.5,8,2.67,3.50,1.00,7.67,8.00,7.00,37,22,15,12.33,11,15,12,11,1,5,4,1,3,2,1,4.00,5.50,1.00,1.67,2.00,1.00,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,33,50,0,2,1,1,67,50,100,3,2,1,7,5,2,2.33,2.50,2.00,3,2,1,1.00,1.00,1.00,4,3,1,1.33,1.50,1.00,3,3,1,100,100,33,2,1,1,0.67,0.50,1.00,0,0,0,0,0,0,2,1,1,1,1,0,3,2,1,100,100,100,0,0,0,0,0,0
Angola National Team,Angola,2025,Angola,8404,10600,4013,134,180,90,90,180,45,1,1,1,2,3,2,1,3,2,2,9.00,8.50,10.00,9,8,1,3.00,4.00,1.00,2,2,2,2,1,0,0,0,0,1,1,1,1,1,0,0,0,0,50,50,50,50,50,0,0,0,0,1,1,1,1,0,0,0,0,0,100,100,100,100,0,0,0,0,0,3,3,2,1,1,1,1,100,100,67,33,33,33,33,2,2,1,0,0,0,0,100,100,50,0,0,0,0,1,1,1,1,1,1,1,100,100,100,100,100,100,100,1,1,1,1,0,0,0,33,33,33,33,0,0,0,1,1,1,1,0,0,0,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,8,3,5,8,3,5,4.00,3.00,5.00,4.00,3.00,5.00,1,0,0,1,0,0,3,3,3,2,1,1,1,0,0,100,100,100,67,33,33,33,0,0,2,2,2,1,1,1,1,0,0,100,100,100,50,50,50,50,0,0,1,1,1,1,0,0,0,0,0,100,100,100,100,0,0,0,0,0,3,2,1,0,0,0,0,100,67,33,0,0,0,0,2,1,1,0,0,0,0,100,50,50,0,0,0,0,1,1,0,0,0,0,0,100,100,0,0,0,0,0,3,3,1,1,0,0,0,100,100,33,33,0,0,0,2,2,1,1,0,0,0,100,100,50,50,0,0,0,1,1,0,0,0,0,0,100,100,0,0,0,0,0,33,50,0,13.67,15.5,10,4.67,5.00,4.00,9.00,10.50,6.00,55,32,23,18.33,16,23,7,5,2,3,2,1,3,2,1,2.33,2.50,2.00,1.00,1.00,1.00,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,33,50,0,1,0,1,33,0,100,3,2,1,1,0,1,0.33,0.00,1.00,0,0,0,0.00,0.00,0.00,1,0,1,0.33,0.00,1.00,1,0,0,33,0,0,2,2,0,0.67,1.00,0.00,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,2,2,0,3,2,1
